qualifyId,raceId,driverId,constructorId,number,position,date
2723,755,30,0,4,12,2006-05-13 14:00:00
2724,755,16,2,9,11,2006-05-13 14:00:00
2725,755,2,2,10,13,2006-05-13 14:00:00
2726,755,7,0,3,9,2006-05-13 14:00:00
2727,755,17,10,12,8,2006-05-13 14:00:00
2728,755,14,6,8,7,2006-05-13 14:00:00
2729,755,22,6,7,6,2006-05-13 14:00:00
2730,755,21,10,11,5,2006-05-13 14:00:00
2731,755,12,5,6,4,2006-05-13 14:00:00
2732,755,29,5,5,3,2006-05-13 14:00:00
2733,755,20,3,2,2,2006-05-13 14:00:00
2734,755,3,3,1,1,2006-05-13 14:00:00
2735,755,1,1,16,10,2006-05-13 14:00:00
2736,756,2,2,10,8,2006-05-27 14:00:00
2737,756,31,8,15,11,2006-05-27 14:00:00
2738,756,22,6,7,10,2006-05-27 14:00:00
2739,756,20,3,2,9,2006-05-27 14:00:00
2740,756,13,8,14,7,2006-05-27 14:00:00
2741,756,1,1,16,15,2006-05-27 14:00:00
2742,756,30,0,4,4,2006-05-27 14:00:00
2743,756,7,0,3,3,2006-05-27 14:00:00
2744,756,16,2,9,2,2006-05-27 14:00:00
2745,756,3,3,1,1,2006-05-27 14:00:00
2746,756,23,4,20,12,2006-05-27 14:00:00
2747,756,21,10,11,5,2006-05-27 14:00:00
2748,756,17,10,12,13,2006-05-27 14:00:00
2749,756,14,6,8,6,2006-05-27 14:00:00
2750,756,26,12,19,16,2006-05-27 14:00:00
2751,756,32,12,18,17,2006-05-27 14:00:00
2752,756,25,4,21,18,2006-05-27 14:00:00
2753,756,10,7,22,19,2006-05-27 14:00:00
2754,756,35,7,23,20,2006-05-27 14:00:00
2755,756,12,5,6,21,2006-05-27 14:00:00
2756,756,29,5,5,22,2006-05-27 14:00:00
2757,756,34,1,17,14,2006-05-27 14:00:00
2758,757,16,2,9,17,2006-06-10 12:00:00
2759,757,31,8,15,14,2006-06-10 12:00:00
2760,757,25,4,21,15,2006-06-10 12:00:00
2761,757,32,12,18,16,2006-06-10 12:00:00
2762,757,35,7,23,21,2006-06-10 12:00:00
2763,757,17,10,12,19,2006-06-10 12:00:00
2764,757,10,7,22,20,2006-06-10 12:00:00
2765,757,23,4,20,13,2006-06-10 12:00:00
2766,757,14,6,8,22,2006-06-10 12:00:00
2767,757,26,12,19,18,2006-06-10 12:00:00
2768,757,2,2,10,12,2006-06-10 12:00:00
2769,757,13,8,14,11,2006-06-10 12:00:00
2770,757,34,1,17,10,2006-06-10 12:00:00
2771,757,7,0,3,2,2006-06-10 12:00:00
2772,757,29,5,5,3,2006-06-10 12:00:00
2773,757,12,5,6,4,2006-06-10 12:00:00
2774,757,20,3,2,5,2006-06-10 12:00:00
2775,757,3,3,1,1,2006-06-10 12:00:00
2776,757,22,6,7,7,2006-06-10 12:00:00
2777,757,30,0,4,8,2006-06-10 12:00:00
2778,757,1,1,16,9,2006-06-10 12:00:00
2779,757,21,10,11,6,2006-06-10 12:00:00
2780,758,22,6,7,14,2006-06-24 13:00:00
2781,758,10,7,22,21,2006-06-24 13:00:00
2782,758,26,12,19,20,2006-06-24 13:00:00
2783,758,32,12,18,19,2006-06-24 13:00:00
2784,758,25,4,21,18,2006-06-24 13:00:00
2785,758,16,2,9,17,2006-06-24 13:00:00
2786,758,13,8,14,16,2006-06-24 13:00:00
2787,758,23,4,20,15,2006-06-24 13:00:00
2788,758,1,1,16,13,2006-06-24 13:00:00
2789,758,30,0,4,7,2006-06-24 13:00:00
2790,758,34,1,17,11,2006-06-24 13:00:00
2791,758,12,5,6,10,2006-06-24 13:00:00
2792,758,21,10,11,9,2006-06-24 13:00:00
2793,758,17,10,12,8,2006-06-24 13:00:00
2794,758,14,6,8,4,2006-06-24 13:00:00
2795,758,7,0,3,3,2006-06-24 13:00:00
2796,758,20,3,2,2,2006-06-24 13:00:00
2797,758,3,3,1,1,2006-06-24 13:00:00
2798,758,35,7,23,22,2006-06-24 13:00:00
2799,758,31,8,15,12,2006-06-24 13:00:00
2800,758,29,5,5,5,2006-06-24 13:00:00
2801,758,2,2,10,6,2006-06-24 13:00:00
2802,759,20,3,2,3,2006-07-01 14:00:00
2803,759,35,7,23,22,2006-07-01 14:00:00
2804,759,23,4,20,21,2006-07-01 14:00:00
2805,759,14,6,8,20,2006-07-01 14:00:00
2806,759,2,2,10,19,2006-07-01 14:00:00
2807,759,10,7,22,18,2006-07-01 14:00:00
2808,759,13,8,14,17,2006-07-01 14:00:00
2809,759,32,12,18,15,2006-07-01 14:00:00
2810,759,26,12,19,14,2006-07-01 14:00:00
2811,759,25,4,21,13,2006-07-01 14:00:00
2812,759,16,2,9,12,2006-07-01 14:00:00
2813,759,31,8,15,16,2006-07-01 14:00:00
2814,759,1,1,16,10,2006-07-01 14:00:00
2815,759,30,0,4,11,2006-07-01 14:00:00
2816,759,12,5,6,2,2006-07-01 14:00:00
2817,759,21,10,11,4,2006-07-01 14:00:00
2818,759,3,3,1,5,2006-07-01 14:00:00
2819,759,29,5,5,1,2006-07-01 14:00:00
2820,759,17,10,12,7,2006-07-01 14:00:00
2821,759,22,6,7,8,2006-07-01 14:00:00
2822,759,7,0,3,9,2006-07-01 14:00:00
2823,759,34,1,17,6,2006-07-01 14:00:00
2824,760,31,8,15,13,2006-07-15 14:00:00
2825,760,35,7,23,21,2006-07-15 14:00:00
2826,760,32,12,18,20,2006-07-15 14:00:00
2827,760,17,10,12,19,2006-07-15 14:00:00
2828,760,34,1,17,18,2006-07-15 14:00:00
2829,760,23,4,20,17,2006-07-15 14:00:00
2830,760,26,12,19,16,2006-07-15 14:00:00
2831,760,25,4,21,15,2006-07-15 14:00:00
2832,760,21,10,11,14,2006-07-15 14:00:00
2833,760,1,1,16,12,2006-07-15 14:00:00
2834,760,29,5,5,1,2006-07-15 14:00:00
2835,760,13,8,14,10,2006-07-15 14:00:00
2836,760,2,2,10,9,2006-07-15 14:00:00
2837,760,36,0,4,8,2006-07-15 14:00:00
2838,760,20,3,2,7,2006-07-15 14:00:00
2839,760,7,0,3,6,2006-07-15 14:00:00
2840,760,22,6,7,5,2006-07-15 14:00:00
2841,760,14,6,8,4,2006-07-15 14:00:00
2842,760,3,3,1,3,2006-07-15 14:00:00
2843,760,12,5,6,2,2006-07-15 14:00:00
2844,760,10,7,22,22,2006-07-15 14:00:00
2845,760,16,2,9,11,2006-07-15 14:00:00
2846,761,7,0,3,1,2006-07-29 14:00:00
2847,761,12,5,6,3,2006-07-29 14:00:00
2848,761,26,12,19,18,2006-07-29 14:00:00
2849,761,29,5,5,2,2006-07-29 14:00:00
2850,761,25,4,21,22,2006-07-29 14:00:00
2851,761,28,7,23,21,2006-07-29 14:00:00
2852,761,32,12,18,20,2006-07-29 14:00:00
2853,761,10,7,22,19,2006-07-29 14:00:00
2854,761,23,4,20,17,2006-07-29 14:00:00
2855,761,1,1,16,16,2006-07-29 14:00:00
2856,761,2,2,10,15,2006-07-29 14:00:00
2857,761,14,6,8,13,2006-07-29 14:00:00
2858,761,34,1,17,14,2006-07-29 14:00:00
2859,761,16,2,9,11,2006-07-29 14:00:00
2860,761,13,8,14,10,2006-07-29 14:00:00
2861,761,36,0,4,9,2006-07-29 14:00:00
2862,761,22,6,7,8,2006-07-29 14:00:00
2863,761,3,3,1,7,2006-07-29 14:00:00
2864,761,21,10,11,6,2006-07-29 14:00:00
2865,761,20,3,2,5,2006-07-29 14:00:00
2866,761,17,10,12,4,2006-07-29 14:00:00
2867,761,31,8,15,12,2006-07-29 14:00:00
2868,762,23,4,20,17,2006-08-05 14:00:00
2869,762,3,3,1,15,2006-08-05 14:00:00
2870,762,32,12,18,16,2006-08-05 14:00:00
2871,762,2,2,10,18,2006-08-05 14:00:00
2872,762,16,2,9,6,2006-08-05 14:00:00
2873,762,10,7,22,20,2006-08-05 14:00:00
2874,762,26,12,19,21,2006-08-05 14:00:00
2875,762,28,7,23,22,2006-08-05 14:00:00
2876,762,31,8,15,14,2006-08-05 14:00:00
2877,762,25,4,21,19,2006-08-05 14:00:00
2878,762,13,8,14,13,2006-08-05 14:00:00
2879,762,21,10,11,3,2006-08-05 14:00:00
2880,762,1,1,16,11,2006-08-05 14:00:00
2881,762,8,1,17,10,2006-08-05 14:00:00
2882,762,14,6,8,9,2006-08-05 14:00:00
2883,762,20,3,2,8,2006-08-05 14:00:00
2884,762,22,6,7,7,2006-08-05 14:00:00
2885,762,36,0,4,5,2006-08-05 14:00:00
2886,762,17,10,12,4,2006-08-05 14:00:00
2887,762,12,5,6,2,2006-08-05 14:00:00
2888,762,7,0,3,1,2006-08-05 14:00:00
2889,762,29,5,5,12,2006-08-05 14:00:00
2890,763,26,12,19,16,2006-08-26 15:00:00
2891,763,25,4,21,18,2006-08-26 15:00:00
2892,763,13,8,14,17,2006-08-26 15:00:00
2893,763,23,4,20,19,2006-08-26 15:00:00
2894,763,22,6,7,5,2006-08-26 15:00:00
2895,763,28,7,23,21,2006-08-26 15:00:00
2896,763,10,7,22,22,2006-08-26 15:00:00
2897,763,2,2,10,15,2006-08-26 15:00:00
2898,763,32,12,18,20,2006-08-26 15:00:00
2899,763,21,10,11,14,2006-08-26 15:00:00
2900,763,3,3,1,3,2006-08-26 15:00:00
2901,763,36,0,4,12,2006-08-26 15:00:00
2902,763,31,8,15,11,2006-08-26 15:00:00
2903,763,16,2,9,10,2006-08-26 15:00:00
2904,763,8,1,17,9,2006-08-26 15:00:00
2905,763,7,0,3,8,2006-08-26 15:00:00
2906,763,17,10,12,7,2006-08-26 15:00:00
2907,763,1,1,16,6,2006-08-26 15:00:00
2908,763,29,5,5,2,2006-08-26 15:00:00
2909,763,12,5,6,1,2006-08-26 15:00:00
2910,763,14,6,8,13,2006-08-26 15:00:00
2911,763,20,3,2,4,2006-08-26 15:00:00
2912,764,25,4,21,15,2006-09-09 14:00:00
2913,764,31,8,15,16,2006-09-09 14:00:00
2914,764,23,4,20,17,2006-09-09 14:00:00
2915,764,26,13,19,18,2006-09-09 14:00:00
2916,764,28,7,23,22,2006-09-09 14:00:00
2917,764,32,13,18,20,2006-09-09 14:00:00
2918,764,10,7,22,21,2006-09-09 14:00:00
2919,764,13,8,14,14,2006-09-09 14:00:00
2920,764,16,2,9,19,2006-09-09 14:00:00
2921,764,22,6,7,13,2006-09-09 14:00:00
2922,764,12,5,6,4,2006-09-09 14:00:00
2923,764,14,6,8,11,2006-09-09 14:00:00
2924,764,3,3,1,10,2006-09-09 14:00:00
2925,764,20,3,2,9,2006-09-09 14:00:00
2926,764,21,10,11,8,2006-09-09 14:00:00
2927,764,36,0,4,7,2006-09-09 14:00:00
2928,764,8,1,17,6,2006-09-09 14:00:00
2929,764,17,10,12,5,2006-09-09 14:00:00
2930,764,1,1,16,3,2006-09-09 14:00:00
2931,764,29,5,5,2,2006-09-09 14:00:00
2932,764,7,0,3,1,2006-09-09 14:00:00
2933,764,2,2,10,12,2006-09-09 14:00:00
2934,765,2,2,10,15,2006-09-30 14:00:00
2935,765,22,6,7,16,2006-09-30 14:00:00
2936,765,14,6,8,17,2006-09-30 14:00:00
2937,765,26,13,19,22,2006-09-30 14:00:00
2938,765,28,7,23,19,2006-09-30 14:00:00
2939,765,10,7,22,21,2006-09-30 14:00:00
2940,765,16,2,9,14,2006-09-30 14:00:00
2941,765,32,13,18,18,2006-09-30 14:00:00
2942,765,23,4,20,13,2006-09-30 14:00:00
2943,765,12,5,6,20,2006-09-30 14:00:00
2944,765,25,4,21,11,2006-09-30 14:00:00
2945,765,13,8,14,12,2006-09-30 14:00:00
2946,765,3,3,1,1,2006-09-30 14:00:00
2947,765,20,3,2,2,2006-09-30 14:00:00
2948,765,21,10,11,3,2006-09-30 14:00:00
2949,765,17,10,12,4,2006-09-30 14:00:00
2950,765,8,1,17,9,2006-09-30 14:00:00
2951,765,29,5,5,6,2006-09-30 14:00:00
2952,765,36,0,4,7,2006-09-30 14:00:00
2953,765,1,1,16,8,2006-09-30 14:00:00
2954,765,37,8,15,10,2006-09-30 14:00:00
2955,765,7,0,3,5,2006-09-30 14:00:00
2956,766,28,7,23,22,2006-10-07 14:00:00
2957,766,32,13,18,21,2006-10-07 14:00:00
2958,766,10,7,22,20,2006-10-07 14:00:00
2959,766,25,4,21,19,2006-10-07 14:00:00
2960,766,37,8,15,18,2006-10-07 14:00:00
2961,766,13,8,14,17,2006-10-07 14:00:00
2962,766,26,13,19,16,2006-10-07 14:00:00
2963,766,23,4,20,15,2006-10-07 14:00:00
2964,766,16,2,9,14,2006-10-07 14:00:00
2965,766,36,0,4,13,2006-10-07 14:00:00
2966,766,8,1,17,12,2006-10-07 14:00:00
2967,766,2,2,10,10,2006-10-07 14:00:00
2968,766,1,1,16,9,2006-10-07 14:00:00
2969,766,17,10,12,7,2006-10-07 14:00:00
2970,766,20,3,2,6,2006-10-07 14:00:00
2971,766,3,3,1,5,2006-10-07 14:00:00
2972,766,14,6,8,4,2006-10-07 14:00:00
2973,766,22,6,7,3,2006-10-07 14:00:00
2974,766,29,5,5,2,2006-10-07 14:00:00
2975,766,12,5,6,1,2006-10-07 14:00:00
2976,766,7,0,3,11,2006-10-07 14:00:00
2977,766,21,10,11,8,2006-10-07 14:00:00
2978,767,12,5,6,1,2006-10-21 14:00:00
2979,767,7,0,3,2,2006-10-21 14:00:00
2980,767,3,3,1,4,2006-10-21 14:00:00
2981,767,2,2,10,13,2006-10-21 14:00:00
2982,767,13,8,14,19,2006-10-21 14:00:00
2983,767,26,13,19,18,2006-10-21 14:00:00
2984,767,25,4,21,17,2006-10-21 14:00:00
2985,767,23,4,20,16,2006-10-21 14:00:00
2986,767,37,8,15,15,2006-10-21 14:00:00
2987,767,17,10,12,14,2006-10-21 14:00:00
2988,767,32,13,18,22,2006-10-21 14:00:00
2989,767,10,7,22,20,2006-10-21 14:00:00
2990,767,36,0,4,12,2006-10-21 14:00:00
2991,767,16,2,9,11,2006-10-21 14:00:00
2992,767,29,5,5,10,2006-10-21 14:00:00
2993,767,8,1,17,9,2006-10-21 14:00:00
2994,767,1,1,16,8,2006-10-21 14:00:00
2995,767,22,6,7,7,2006-10-21 14:00:00
2996,767,20,3,2,6,2006-10-21 14:00:00
2997,767,14,6,8,3,2006-10-21 14:00:00
2998,767,21,10,11,5,2006-10-21 14:00:00
2999,767,28,7,23,21,2006-10-21 14:00:00
3000,768,3,0,1,2,2007-03-17 03:00:00
3001,768,26,11,21,22,2007-03-17 03:00:00
3002,768,7,5,6,1,2007-03-17 03:00:00
3003,768,18,7,23,11,2007-03-17 03:00:00
3004,768,1,1,9,3,2007-03-17 03:00:00
3005,768,0,0,2,4,2007-03-17 03:00:00
3006,768,8,1,10,5,2007-03-17 03:00:00
3007,768,20,3,3,6,2007-03-17 03:00:00
3008,768,16,8,15,7,2007-03-17 03:00:00
3009,768,14,6,12,8,2007-03-17 03:00:00
3010,768,22,6,11,9,2007-03-17 03:00:00
3011,768,10,7,22,10,2007-03-17 03:00:00
3012,768,23,4,18,20,2007-03-17 03:00:00
3013,768,4,3,4,13,2007-03-17 03:00:00
3014,768,17,10,7,14,2007-03-17 03:00:00
3015,768,24,2,17,15,2007-03-17 03:00:00
3016,768,12,5,5,16,2007-03-17 03:00:00
3017,768,21,10,8,17,2007-03-17 03:00:00
3018,768,15,11,20,21,2007-03-17 03:00:00
3019,768,25,4,19,18,2007-03-17 03:00:00
3020,768,13,8,14,19,2007-03-17 03:00:00
3021,768,2,2,16,12,2007-03-17 03:00:00
3022,769,15,11,20,22,2007-04-07 07:00:00
3023,769,12,5,5,1,2007-04-07 07:00:00
3024,769,26,11,21,21,2007-04-07 07:00:00
3025,769,21,10,8,19,2007-04-07 07:00:00
3026,769,3,0,1,2,2007-04-07 07:00:00
3027,769,7,5,6,3,2007-04-07 07:00:00
3028,769,0,0,2,4,2007-04-07 07:00:00
3029,769,1,1,9,5,2007-04-07 07:00:00
3030,769,2,2,16,6,2007-04-07 07:00:00
3031,769,8,1,10,7,2007-04-07 07:00:00
3032,769,14,6,12,8,2007-04-07 07:00:00
3033,769,22,6,11,9,2007-04-07 07:00:00
3034,769,16,8,15,10,2007-04-07 07:00:00
3035,769,4,3,4,11,2007-04-07 07:00:00
3036,769,20,3,3,12,2007-04-07 07:00:00
3037,769,13,8,14,13,2007-04-07 07:00:00
3038,769,10,7,22,14,2007-04-07 07:00:00
3039,769,17,10,7,15,2007-04-07 07:00:00
3040,769,23,4,18,16,2007-04-07 07:00:00
3041,769,25,4,19,17,2007-04-07 07:00:00
3042,769,18,7,23,18,2007-04-07 07:00:00
3043,769,24,2,17,20,2007-04-07 07:00:00
3044,770,26,11,12,22,2007-04-14 11:30:00
3045,770,17,10,7,16,2007-04-14 11:30:00
3046,770,15,11,20,20,2007-04-14 11:30:00
3047,770,12,5,5,1,2007-04-14 11:30:00
3048,770,0,0,2,2,2007-04-14 11:30:00
3049,770,7,5,6,3,2007-04-14 11:30:00
3050,770,3,0,1,4,2007-04-14 11:30:00
3051,770,13,8,14,21,2007-04-14 11:30:00
3052,770,8,1,10,6,2007-04-14 11:30:00
3053,770,20,3,3,7,2007-04-14 11:30:00
3054,770,16,8,15,8,2007-04-14 11:30:00
3055,770,14,6,12,9,2007-04-14 11:30:00
3056,770,2,2,16,10,2007-04-14 11:30:00
3057,770,1,1,9,5,2007-04-14 11:30:00
3058,770,4,3,4,12,2007-04-14 11:30:00
3059,770,18,7,23,13,2007-04-14 11:30:00
3060,770,22,6,11,14,2007-04-14 11:30:00
3061,770,21,10,8,15,2007-04-14 11:30:00
3062,770,10,7,22,17,2007-04-14 11:30:00
3063,770,23,4,18,18,2007-04-14 11:30:00
3064,770,25,4,19,19,2007-04-14 11:30:00
3065,770,24,2,17,11,2007-04-14 11:30:00
3066,771,21,10,8,12,2007-05-12 12:00:00
3067,771,2,2,16,11,2007-05-12 12:00:00
3068,771,20,3,3,10,2007-05-12 12:00:00
3069,771,13,8,14,9,2007-05-12 12:00:00
3070,771,4,3,4,8,2007-05-12 12:00:00
3071,771,12,5,5,1,2007-05-12 12:00:00
3072,771,14,6,12,6,2007-05-12 12:00:00
3073,771,8,1,10,5,2007-05-12 12:00:00
3074,771,0,0,2,4,2007-05-12 12:00:00
3075,771,7,5,6,3,2007-05-12 12:00:00
3076,771,3,0,1,2,2007-05-12 12:00:00
3077,771,1,1,9,7,2007-05-12 12:00:00
3078,771,10,7,22,13,2007-05-12 12:00:00
3079,771,17,10,7,14,2007-05-12 12:00:00
3080,771,23,4,18,16,2007-05-12 12:00:00
3081,771,22,6,11,17,2007-05-12 12:00:00
3082,771,24,2,17,18,2007-05-12 12:00:00
3083,771,16,8,15,19,2007-05-12 12:00:00
3084,771,15,11,20,20,2007-05-12 12:00:00
3085,771,26,11,21,21,2007-05-12 12:00:00
3086,771,25,4,19,22,2007-05-12 12:00:00
3087,771,18,7,23,15,2007-05-12 12:00:00
3088,772,4,3,4,15,2007-05-26 12:00:00
3089,772,7,5,6,16,2007-05-26 12:00:00
3090,772,18,7,23,17,2007-05-26 12:00:00
3091,772,25,4,19,18,2007-05-26 12:00:00
3092,772,26,11,21,22,2007-05-26 12:00:00
3093,772,22,6,11,20,2007-05-26 12:00:00
3094,772,10,7,22,21,2007-05-26 12:00:00
3095,772,14,6,12,14,2007-05-26 12:00:00
3096,772,15,11,20,19,2007-05-26 12:00:00
3097,772,23,4,18,12,2007-05-26 12:00:00
3098,772,13,8,14,13,2007-05-26 12:00:00
3099,772,17,10,7,10,2007-05-26 12:00:00
3100,772,21,10,8,9,2007-05-26 12:00:00
3101,772,8,1,10,8,2007-05-26 12:00:00
3102,772,1,1,9,7,2007-05-26 12:00:00
3103,772,16,8,15,6,2007-05-26 12:00:00
3104,772,2,2,16,5,2007-05-26 12:00:00
3105,772,20,3,3,4,2007-05-26 12:00:00
3106,772,12,5,5,3,2007-05-26 12:00:00
3107,772,0,0,2,2,2007-05-26 12:00:00
3108,772,24,2,17,11,2007-05-26 12:00:00
3109,772,3,0,1,1,2007-05-26 12:00:00
3110,773,21,10,8,13,2007-06-09 17:00:00
3111,773,13,8,14,14,2007-06-09 17:00:00
3112,773,17,10,7,15,2007-06-09 17:00:00
3113,773,25,4,19,16,2007-06-09 17:00:00
3114,773,4,3,4,22,2007-06-09 17:00:00
3115,773,22,6,11,18,2007-06-09 17:00:00
3116,773,15,11,20,20,2007-06-09 17:00:00
3117,773,26,11,21,21,2007-06-09 17:00:00
3118,773,18,7,23,17,2007-06-09 17:00:00
3119,773,23,4,18,12,2007-06-09 17:00:00
3120,773,24,2,17,19,2007-06-09 17:00:00
3121,773,14,6,12,10,2007-06-09 17:00:00
3122,773,20,3,3,9,2007-06-09 17:00:00
3123,773,8,1,10,8,2007-06-09 17:00:00
3124,773,2,2,16,7,2007-06-09 17:00:00
3125,773,16,8,15,6,2007-06-09 17:00:00
3126,773,12,5,5,5,2007-06-09 17:00:00
3127,773,7,5,6,4,2007-06-09 17:00:00
3128,773,1,1,9,3,2007-06-09 17:00:00
3129,773,3,0,1,2,2007-06-09 17:00:00
3130,773,0,0,2,1,2007-06-09 17:00:00
3131,773,10,7,22,11,2007-06-09 17:00:00
3132,774,2,2,16,14,2007-06-16 17:00:00
3133,774,21,10,8,15,2007-06-16 17:00:00
3134,774,18,7,23,16,2007-06-16 17:00:00
3135,774,24,2,17,17,2007-06-16 17:00:00
3136,774,26,11,21,22,2007-06-16 17:00:00
3137,774,25,4,19,20,2007-06-16 17:00:00
3138,774,15,11,20,21,2007-06-16 17:00:00
3139,774,17,10,7,13,2007-06-16 17:00:00
3140,774,23,4,18,19,2007-06-16 17:00:00
3141,774,22,6,11,12,2007-06-16 17:00:00
3142,774,10,7,22,18,2007-06-16 17:00:00
3143,774,20,3,3,10,2007-06-16 17:00:00
3144,774,16,8,15,9,2007-06-16 17:00:00
3145,774,14,6,12,8,2007-06-16 17:00:00
3146,774,19,1,10,7,2007-06-16 17:00:00
3147,774,4,3,4,6,2007-06-16 17:00:00
3148,774,1,1,9,5,2007-06-16 17:00:00
3149,774,7,5,6,4,2007-06-16 17:00:00
3150,774,12,5,5,3,2007-06-16 17:00:00
3151,774,3,0,1,2,2007-06-16 17:00:00
3152,774,0,0,2,1,2007-06-16 17:00:00
3153,774,13,8,14,11,2007-06-16 17:00:00
3154,775,16,8,15,14,2007-06-30 12:00:00
3155,775,25,4,19,15,2007-06-30 12:00:00
3156,775,13,8,14,16,2007-06-30 12:00:00
3157,775,15,11,20,21,2007-06-30 12:00:00
3158,775,24,2,17,18,2007-06-30 12:00:00
3159,775,18,7,23,19,2007-06-30 12:00:00
3160,775,26,11,21,20,2007-06-30 12:00:00
3161,775,21,10,8,13,2007-06-30 12:00:00
3162,775,23,4,18,17,2007-06-30 12:00:00
3163,775,17,10,7,12,2007-06-30 12:00:00
3164,775,1,1,9,7,2007-06-30 12:00:00
3165,775,3,0,1,10,2007-06-30 12:00:00
3166,775,2,2,16,9,2007-06-30 12:00:00
3167,775,14,6,12,8,2007-06-30 12:00:00
3168,775,4,3,4,6,2007-06-30 12:00:00
3169,775,20,3,3,5,2007-06-30 12:00:00
3170,775,8,1,10,4,2007-06-30 12:00:00
3171,775,7,5,6,3,2007-06-30 12:00:00
3172,775,0,0,2,2,2007-06-30 12:00:00
3173,775,12,5,5,1,2007-06-30 12:00:00
3174,775,22,6,11,11,2007-06-30 12:00:00
3175,775,10,7,22,22,2007-06-30 12:00:00
3176,776,2,2,16,17,2007-07-07 12:00:00
3177,776,17,10,7,18,2007-07-07 12:00:00
3178,776,26,11,21,22,2007-07-07 12:00:00
3179,776,10,7,22,21,2007-07-07 12:00:00
3180,776,15,11,20,20,2007-07-07 12:00:00
3181,776,18,7,23,19,2007-07-07 12:00:00
3182,776,0,0,2,1,2007-07-07 12:00:00
3183,776,3,0,1,3,2007-07-07 12:00:00
3184,776,12,5,5,4,2007-07-07 12:00:00
3185,776,8,1,10,5,2007-07-07 12:00:00
3186,776,22,6,11,6,2007-07-07 12:00:00
3187,776,7,5,6,2,2007-07-07 12:00:00
3188,776,20,3,3,8,2007-07-07 12:00:00
3189,776,1,1,9,9,2007-07-07 12:00:00
3190,776,14,6,12,10,2007-07-07 12:00:00
3191,776,16,8,15,11,2007-07-07 12:00:00
3192,776,13,8,14,12,2007-07-07 12:00:00
3193,776,24,2,17,13,2007-07-07 12:00:00
3194,776,21,10,8,14,2007-07-07 12:00:00
3195,776,25,4,19,15,2007-07-07 12:00:00
3196,776,23,4,18,16,2007-07-07 12:00:00
3197,776,4,3,4,7,2007-07-07 12:00:00
3198,777,21,10,8,14,2007-07-21 12:00:00
3199,777,18,7,23,15,2007-07-21 12:00:00
3200,777,10,7,22,16,2007-07-21 12:00:00
3201,777,17,10,7,17,2007-07-21 12:00:00
3202,777,27,11,21,22,2007-07-21 12:00:00
3203,777,23,4,18,19,2007-07-21 12:00:00
3204,777,13,8,14,20,2007-07-21 12:00:00
3205,777,15,11,20,21,2007-07-21 12:00:00
3206,777,20,3,3,13,2007-07-21 12:00:00
3207,777,25,4,19,18,2007-07-21 12:00:00
3208,777,24,2,17,12,2007-07-21 12:00:00
3209,777,16,8,15,6,2007-07-21 12:00:00
3210,777,0,0,2,10,2007-07-21 12:00:00
3211,777,22,6,11,9,2007-07-21 12:00:00
3212,777,14,6,12,8,2007-07-21 12:00:00
3213,777,4,3,4,7,2007-07-21 12:00:00
3214,777,8,1,10,5,2007-07-21 12:00:00
3215,777,1,1,9,4,2007-07-21 12:00:00
3216,777,12,5,5,3,2007-07-21 12:00:00
3217,777,3,0,1,2,2007-07-21 12:00:00
3218,777,7,5,6,1,2007-07-21 12:00:00
3219,777,2,2,16,11,2007-07-21 12:00:00
3220,778,12,5,5,14,2007-08-04 12:00:00
3221,778,18,7,23,15,2007-08-04 12:00:00
3222,778,23,4,18,16,2007-08-04 12:00:00
3223,778,17,10,7,17,2007-08-04 12:00:00
3224,778,28,11,21,22,2007-08-04 12:00:00
3225,778,10,7,22,19,2007-08-04 12:00:00
3226,778,19,4,19,20,2007-08-04 12:00:00
3227,778,15,11,20,21,2007-08-04 12:00:00
3228,778,24,2,17,13,2007-08-04 12:00:00
3229,778,21,10,8,18,2007-08-04 12:00:00
3230,778,4,3,4,12,2007-08-04 12:00:00
3231,778,22,6,11,6,2007-08-04 12:00:00
3232,778,16,8,15,10,2007-08-04 12:00:00
3233,778,0,0,2,2,2007-08-04 12:00:00
3234,778,1,1,9,3,2007-08-04 12:00:00
3235,778,7,5,6,4,2007-08-04 12:00:00
3236,778,2,2,16,5,2007-08-04 12:00:00
3237,778,3,0,1,1,2007-08-04 12:00:00
3238,778,8,1,10,7,2007-08-04 12:00:00
3239,778,20,3,3,8,2007-08-04 12:00:00
3240,778,14,6,12,9,2007-08-04 12:00:00
3241,778,13,8,14,11,2007-08-04 12:00:00
3242,779,13,8,14,13,2007-08-25 12:00:00
3243,779,17,10,7,21,2007-08-25 12:00:00
3244,779,28,11,21,20,2007-08-25 12:00:00
3245,779,15,11,20,19,2007-08-25 12:00:00
3246,779,19,4,19,18,2007-08-25 12:00:00
3247,779,10,7,22,17,2007-08-25 12:00:00
3248,779,22,6,11,16,2007-08-25 12:00:00
3249,779,23,4,18,15,2007-08-25 12:00:00
3250,779,24,2,17,14,2007-08-25 12:00:00
3251,779,21,10,8,22,2007-08-25 12:00:00
3252,779,16,8,15,12,2007-08-25 12:00:00
3253,779,20,3,3,10,2007-08-25 12:00:00
3254,779,18,7,23,11,2007-08-25 12:00:00
3255,779,0,0,2,2,2007-08-25 12:00:00
3256,779,7,5,6,3,2007-08-25 12:00:00
3257,779,3,0,1,4,2007-08-25 12:00:00
3258,779,12,5,5,1,2007-08-25 12:00:00
3259,779,1,1,9,6,2007-08-25 12:00:00
