constructorStandingsId,raceId,constructorId,points,position,wins,date
3485,318,20,2.0,7,0,1979-05-13 00:00:00
3486,318,56,0.0,10,0,1979-05-13 00:00:00
3487,318,54,1.0,9,0,1979-05-13 00:00:00
3488,318,31,33.0,3,0,1979-05-13 00:00:00
3489,318,26,44.0,2,3,1979-05-13 00:00:00
3490,318,52,0.0,11,0,1979-05-13 00:00:00
3491,318,49,0.0,15,0,1979-05-13 00:00:00
3492,318,0,5.0,5,0,1979-05-13 00:00:00
3493,318,58,0.0,16,0,1979-05-13 00:00:00
3494,318,55,0.0,14,0,1979-05-13 00:00:00
3495,318,24,15.0,4,0,1979-05-13 00:00:00
3496,319,55,0.0,14,0,1979-05-27 00:00:00
3497,319,57,0.0,12,0,1979-05-27 00:00:00
3498,319,3,0.0,13,0,1979-05-27 00:00:00
3499,319,201,1.0,8,0,1979-05-27 00:00:00
3500,319,20,3.0,7,0,1979-05-27 00:00:00
3501,319,24,15.0,4,0,1979-05-27 00:00:00
3502,319,56,0.0,10,0,1979-05-27 00:00:00
3503,319,2,10.0,5,0,1979-05-27 00:00:00
3504,319,54,1.0,9,0,1979-05-27 00:00:00
3505,319,0,8.0,6,0,1979-05-27 00:00:00
3506,319,31,37.0,3,0,1979-05-27 00:00:00
3507,319,26,46.0,2,3,1979-05-27 00:00:00
3508,319,52,0.0,11,0,1979-05-27 00:00:00
3509,319,58,0.0,16,0,1979-05-27 00:00:00
3510,319,59,0.0,17,0,1979-05-27 00:00:00
3511,319,49,0.0,15,0,1979-05-27 00:00:00
3512,319,5,54.0,1,4,1979-05-27 00:00:00
3513,320,55,0.0,14,0,1979-07-01 00:00:00
3514,320,49,0.0,15,0,1979-07-01 00:00:00
3515,320,58,0.0,16,0,1979-07-01 00:00:00
3516,320,52,0.0,13,0,1979-07-01 00:00:00
3517,320,26,46.0,2,3,1979-07-01 00:00:00
3518,320,31,37.0,3,0,1979-07-01 00:00:00
3519,320,59,0.0,17,0,1979-07-01 00:00:00
3520,320,2,14.0,5,0,1979-07-01 00:00:00
3521,320,54,1.0,10,0,1979-07-01 00:00:00
3522,320,3,13.0,6,1,1979-07-01 00:00:00
3523,320,56,0.0,11,0,1979-07-01 00:00:00
3524,320,20,3.0,8,0,1979-07-01 00:00:00
3525,320,0,8.0,7,0,1979-07-01 00:00:00
3526,320,5,60.0,1,4,1979-07-01 00:00:00
3527,320,24,17.0,4,0,1979-07-01 00:00:00
3528,320,201,1.0,9,0,1979-07-01 00:00:00
3529,320,57,0.0,12,0,1979-07-01 00:00:00
3530,321,24,21.0,5,0,1979-07-14 00:00:00
3531,321,201,1.0,9,0,1979-07-14 00:00:00
3532,321,20,3.0,8,0,1979-07-14 00:00:00
3533,321,56,0.0,11,0,1979-07-14 00:00:00
3534,321,5,62.0,1,4,1979-07-14 00:00:00
3535,321,58,0.0,16,0,1979-07-14 00:00:00
3536,321,26,47.0,2,3,1979-07-14 00:00:00
3537,321,52,0.0,13,0,1979-07-14 00:00:00
3538,321,49,0.0,15,0,1979-07-14 00:00:00
3539,321,59,0.0,17,0,1979-07-14 00:00:00
3540,321,31,37.0,3,0,1979-07-14 00:00:00
3541,321,0,11.0,7,0,1979-07-14 00:00:00
3542,321,55,0.0,14,0,1979-07-14 00:00:00
3543,321,54,1.0,10,0,1979-07-14 00:00:00
3544,321,3,19.0,6,1,1979-07-14 00:00:00
3545,321,2,23.0,4,1,1979-07-14 00:00:00
3546,321,57,0.0,12,0,1979-07-14 00:00:00
3547,322,5,65.0,1,4,1979-07-29 00:00:00
3548,322,54,1.0,10,0,1979-07-29 00:00:00
3549,322,0,13.0,7,0,1979-07-29 00:00:00
3550,322,31,37.0,4,0,1979-07-29 00:00:00
3551,322,26,51.0,2,3,1979-07-29 00:00:00
3552,322,52,0.0,13,0,1979-07-29 00:00:00
3553,322,58,0.0,16,0,1979-07-29 00:00:00
3554,322,55,0.0,14,0,1979-07-29 00:00:00
3555,322,59,0.0,17,0,1979-07-29 00:00:00
3556,322,49,0.0,15,0,1979-07-29 00:00:00
3557,322,57,0.0,12,0,1979-07-29 00:00:00
3558,322,24,21.0,5,0,1979-07-29 00:00:00
3559,322,20,4.0,8,0,1979-07-29 00:00:00
3560,322,3,19.0,6,1,1979-07-29 00:00:00
3561,322,2,38.0,3,2,1979-07-29 00:00:00
3562,322,56,0.0,11,0,1979-07-29 00:00:00
3563,322,201,1.0,9,0,1979-07-29 00:00:00
3564,323,31,37.0,4,0,1979-08-12 00:00:00
3565,323,0,13.0,7,0,1979-08-12 00:00:00
3566,323,54,1.0,10,0,1979-08-12 00:00:00
3567,323,56,0.0,11,0,1979-08-12 00:00:00
3568,323,20,4.0,8,0,1979-08-12 00:00:00
3569,323,2,49.0,3,3,1979-08-12 00:00:00
3570,323,55,0.0,14,0,1979-08-12 00:00:00
3571,323,57,0.0,12,0,1979-08-12 00:00:00
3572,323,24,21.0,5,0,1979-08-12 00:00:00
3573,323,58,0.0,16,0,1979-08-12 00:00:00
3574,323,52,0.0,13,0,1979-08-12 00:00:00
3575,323,59,0.0,17,0,1979-08-12 00:00:00
3576,323,49,0.0,15,0,1979-08-12 00:00:00
3577,323,26,55.0,2,3,1979-08-12 00:00:00
3578,323,5,74.0,1,4,1979-08-12 00:00:00
3579,323,3,20.0,6,1,1979-08-12 00:00:00
3580,323,201,1.0,9,0,1979-08-12 00:00:00
3581,324,59,0.0,17,0,1979-08-26 00:00:00
3582,324,55,0.0,14,0,1979-08-26 00:00:00
3583,324,56,0.0,11,0,1979-08-26 00:00:00
3584,324,0,13.0,7,0,1979-08-26 00:00:00
3585,324,26,61.0,2,3,1979-08-26 00:00:00
3586,324,52,0.0,13,0,1979-08-26 00:00:00
3587,324,31,37.0,4,0,1979-08-26 00:00:00
3588,324,54,1.0,10,0,1979-08-26 00:00:00
3589,324,58,0.0,16,0,1979-08-26 00:00:00
3590,324,2,58.0,3,4,1979-08-26 00:00:00
3591,324,5,80.0,1,4,1979-08-26 00:00:00
3592,324,49,0.0,15,0,1979-08-26 00:00:00
3593,324,201,4.0,9,0,1979-08-26 00:00:00
3594,324,3,20.0,6,1,1979-08-26 00:00:00
3595,324,24,21.0,5,0,1979-08-26 00:00:00
3596,324,57,0.0,12,0,1979-08-26 00:00:00
3597,324,20,5.0,8,0,1979-08-26 00:00:00
3598,325,26,61.0,3,3,1979-09-09 00:00:00
3599,325,31,39.0,4,0,1979-09-09 00:00:00
3600,325,20,5.0,9,0,1979-09-09 00:00:00
3601,325,0,13.0,7,0,1979-09-09 00:00:00
3602,325,56,0.0,11,0,1979-09-09 00:00:00
3603,325,2,62.0,2,4,1979-09-09 00:00:00
3604,325,5,95.0,1,5,1979-09-09 00:00:00
3605,325,57,0.0,12,0,1979-09-09 00:00:00
3606,325,24,22.0,5,0,1979-09-09 00:00:00
3607,325,3,20.0,6,1,1979-09-09 00:00:00
3608,325,58,0.0,16,0,1979-09-09 00:00:00
3609,325,52,0.0,13,0,1979-09-09 00:00:00
3610,325,54,1.0,10,0,1979-09-09 00:00:00
3611,325,59,0.0,17,0,1979-09-09 00:00:00
3612,325,49,0.0,15,0,1979-09-09 00:00:00
3613,325,60,0.0,18,0,1979-09-09 00:00:00
3614,325,55,0.0,14,0,1979-09-09 00:00:00
3615,325,201,7.0,8,0,1979-09-09 00:00:00
3616,326,54,1.0,10,0,1979-09-30 00:00:00
3617,326,179,0.0,12,0,1979-09-30 00:00:00
3618,326,56,0.0,11,0,1979-09-30 00:00:00
3619,326,0,14.0,7,0,1979-09-30 00:00:00
3620,326,31,39.0,4,0,1979-09-30 00:00:00
3621,326,26,61.0,3,3,1979-09-30 00:00:00
3622,326,20,5.0,9,0,1979-09-30 00:00:00
3623,326,55,0.0,15,0,1979-09-30 00:00:00
3624,326,5,104.0,1,5,1979-09-30 00:00:00
3625,326,57,0.0,13,0,1979-09-30 00:00:00
3626,326,2,75.0,2,5,1979-09-30 00:00:00
3627,326,3,20.0,6,1,1979-09-30 00:00:00
3628,326,201,7.0,8,0,1979-09-30 00:00:00
3629,326,58,0.0,18,0,1979-09-30 00:00:00
3630,326,52,0.0,14,0,1979-09-30 00:00:00
3631,326,59,0.0,19,0,1979-09-30 00:00:00
3632,326,49,0.0,16,0,1979-09-30 00:00:00
3633,326,60,0.0,17,0,1979-09-30 00:00:00
3634,326,24,24.0,5,0,1979-09-30 00:00:00
3635,327,56,3.0,10,0,1979-10-07 00:00:00
3636,327,26,61.0,3,3,1979-10-07 00:00:00
3637,327,31,39.0,4,0,1979-10-07 00:00:00
3638,327,54,1.0,12,0,1979-10-07 00:00:00
3639,327,20,5.0,9,0,1979-10-07 00:00:00
3640,327,0,15.0,7,0,1979-10-07 00:00:00
3641,327,2,75.0,2,5,1979-10-07 00:00:00
3642,327,3,26.0,6,1,1979-10-07 00:00:00
3643,327,5,113.0,1,6,1979-10-07 00:00:00
3644,327,179,0.0,13,0,1979-10-07 00:00:00
3645,327,60,0.0,17,0,1979-10-07 00:00:00
3646,327,55,0.0,15,0,1979-10-07 00:00:00
3647,327,59,0.0,19,0,1979-10-07 00:00:00
3648,327,52,2.0,11,0,1979-10-07 00:00:00
3649,327,49,0.0,16,0,1979-10-07 00:00:00
3650,327,201,7.0,8,0,1979-10-07 00:00:00
3651,327,24,28.0,5,0,1979-10-07 00:00:00
3652,327,57,0.0,14,0,1979-10-07 00:00:00
3653,327,58,0.0,18,0,1979-10-07 00:00:00
3654,328,20,0.0,10,0,1980-01-13 00:00:00
3655,328,43,0.0,15,0,1980-01-13 00:00:00
3656,328,56,0.0,14,0,1980-01-13 00:00:00
3657,328,3,0.0,13,0,1980-01-13 00:00:00
3658,328,31,0.0,12,0,1980-01-13 00:00:00
3659,328,52,0.0,11,0,1980-01-13 00:00:00
3660,328,26,0.0,9,0,1980-01-13 00:00:00
3661,328,24,3.0,4,0,1980-01-13 00:00:00
3662,328,5,0.0,7,0,1980-01-13 00:00:00
3663,328,0,1.0,6,0,1980-01-13 00:00:00
3664,328,49,2.0,5,0,1980-01-13 00:00:00
3665,328,54,4.0,3,0,1980-01-13 00:00:00
3666,328,33,6.0,2,0,1980-01-13 00:00:00
3667,328,2,9.0,1,1,1980-01-13 00:00:00
3668,328,55,0.0,8,0,1980-01-13 00:00:00
3669,329,43,0.0,15,0,1980-01-27 00:00:00
3670,329,56,0.0,14,0,1980-01-27 00:00:00
3671,329,3,9.0,2,1,1980-01-27 00:00:00
3672,329,31,6.0,4,0,1980-01-27 00:00:00
3673,329,20,1.0,10,0,1980-01-27 00:00:00
3674,329,26,3.0,7,0,1980-01-27 00:00:00
3675,329,55,0.0,13,0,1980-01-27 00:00:00
3676,329,52,0.0,11,0,1980-01-27 00:00:00
3677,329,0,3.0,8,0,1980-01-27 00:00:00
3678,329,49,2.0,9,0,1980-01-27 00:00:00
3679,329,24,3.0,6,0,1980-01-27 00:00:00
3680,329,54,4.0,5,0,1980-01-27 00:00:00
3681,329,33,6.0,3,0,1980-01-27 00:00:00
3682,329,2,13.0,1,1,1980-01-27 00:00:00
3683,329,5,0.0,12,0,1980-01-27 00:00:00
3684,330,31,6.0,5,0,1980-03-01 00:00:00
3685,330,52,0.0,11,0,1980-03-01 00:00:00
3686,330,20,2.0,10,0,1980-03-01 00:00:00
3687,330,26,13.0,3,0,1980-03-01 00:00:00
3688,330,55,0.0,12,0,1980-03-01 00:00:00
3689,330,5,0.0,14,0,1980-03-01 00:00:00
3690,330,24,3.0,7,0,1980-03-01 00:00:00
3691,330,49,2.0,9,0,1980-03-01 00:00:00
3692,330,54,4.0,6,0,1980-03-01 00:00:00
3693,330,33,9.0,4,0,1980-03-01 00:00:00
3694,330,2,15.0,2,1,1980-03-01 00:00:00
3695,330,56,0.0,13,0,1980-03-01 00:00:00
3696,330,0,3.0,8,0,1980-03-01 00:00:00
3697,330,43,0.0,15,0,1980-03-01 00:00:00
3698,330,3,18.0,1,2,1980-03-01 00:00:00
3699,331,20,8.0,5,0,1980-03-30 00:00:00
3700,331,56,0.0,14,0,1980-03-30 00:00:00
3701,331,3,18.0,1,2,1980-03-30 00:00:00
3702,331,31,6.0,7,0,1980-03-30 00:00:00
3703,331,52,0.0,12,0,1980-03-30 00:00:00
3704,331,26,14.0,4,0,1980-03-30 00:00:00
3705,331,43,0.0,15,0,1980-03-30 00:00:00
3706,331,55,0.0,13,0,1980-03-30 00:00:00
3707,331,0,6.0,8,0,1980-03-30 00:00:00
3708,331,49,2.0,10,0,1980-03-30 00:00:00
3709,331,24,3.0,9,0,1980-03-30 00:00:00
3710,331,54,8.0,6,0,1980-03-30 00:00:00
3711,331,33,18.0,2,1,1980-03-30 00:00:00
3712,331,2,15.0,3,1,1980-03-30 00:00:00
3713,331,5,2.0,11,0,1980-03-30 00:00:00
3714,332,31,6.0,7,0,1980-05-04 00:00:00
3715,332,3,21.0,3,2,1980-05-04 00:00:00
3716,332,2,25.0,1,1,1980-05-04 00:00:00
3717,332,43,0.0,15,0,1980-05-04 00:00:00
3718,332,52,0.0,12,0,1980-05-04 00:00:00
3719,332,56,0.0,14,0,1980-05-04 00:00:00
3720,332,20,8.0,5,0,1980-05-04 00:00:00
3721,332,26,23.0,2,1,1980-05-04 00:00:00
3722,332,55,0.0,13,0,1980-05-04 00:00:00
3723,332,54,8.0,6,0,1980-05-04 00:00:00
3724,332,24,5.0,9,0,1980-05-04 00:00:00
3725,332,33,18.0,4,1,1980-05-04 00:00:00
3726,332,0,6.0,8,0,1980-05-04 00:00:00
3727,332,5,3.0,10,0,1980-05-04 00:00:00
3728,332,49,2.0,11,0,1980-05-04 00:00:00
3729,333,56,0.0,14,0,1980-05-18 00:00:00
3730,333,3,21.0,4,2,1980-05-18 00:00:00
3731,333,31,6.0,7,0,1980-05-18 00:00:00
3732,333,52,0.0,12,0,1980-05-18 00:00:00
3733,333,20,11.0,5,0,1980-05-18 00:00:00
3734,333,26,29.0,2,1,1980-05-18 00:00:00
3735,333,55,0.0,13,0,1980-05-18 00:00:00
3736,333,43,0.0,15,0,1980-05-18 00:00:00
3737,333,24,5.0,9,0,1980-05-18 00:00:00
3738,333,54,9.0,6,0,1980-05-18 00:00:00
3739,333,33,22.0,3,1,1980-05-18 00:00:00
3740,333,2,34.0,1,2,1980-05-18 00:00:00
3741,333,5,5.0,10,0,1980-05-18 00:00:00
3742,333,0,6.0,8,0,1980-05-18 00:00:00
3743,333,49,2.0,11,0,1980-05-18 00:00:00
3744,334,2,44.0,1,3,1980-06-29 00:00:00
3745,334,33,25.0,3,1,1980-06-29 00:00:00
3746,334,54,9.0,6,0,1980-06-29 00:00:00
3747,334,24,5.0,9,0,1980-06-29 00:00:00
3748,334,49,2.0,11,0,1980-06-29 00:00:00
3749,334,0,6.0,8,0,1980-06-29 00:00:00
3750,334,5,5.0,10,0,1980-06-29 00:00:00
3751,334,55,0.0,13,0,1980-06-29 00:00:00
3752,334,26,39.0,2,1,1980-06-29 00:00:00
3753,334,20,11.0,5,0,1980-06-29 00:00:00
3754,334,52,0.0,12,0,1980-06-29 00:00:00
3755,334,31,6.0,7,0,1980-06-29 00:00:00
3756,334,3,23.0,4,2,1980-06-29 00:00:00
3757,334,56,0.0,14,0,1980-06-29 00:00:00
3758,334,43,0.0,15,0,1980-06-29 00:00:00
3759,335,43,0.0,15,0,1980-07-13 00:00:00
3760,335,33,31.0,3,1,1980-07-13 00:00:00
3761,335,2,57.0,1,4,1980-07-13 00:00:00
3762,335,56,0.0,14,0,1980-07-13 00:00:00
3763,335,3,23.0,4,2,1980-07-13 00:00:00
3764,335,31,6.0,9,0,1980-07-13 00:00:00
3765,335,52,0.0,12,0,1980-07-13 00:00:00
3766,335,20,11.0,5,0,1980-07-13 00:00:00
3767,335,55,0.0,13,0,1980-07-13 00:00:00
3768,335,5,5.0,10,0,1980-07-13 00:00:00
3769,335,0,7.0,8,0,1980-07-13 00:00:00
3770,335,49,2.0,11,0,1980-07-13 00:00:00
3771,335,24,10.0,6,0,1980-07-13 00:00:00
3772,335,26,39.0,2,1,1980-07-13 00:00:00
3773,335,54,9.0,7,0,1980-07-13 00:00:00
3774,336,33,34.0,3,1,1980-08-10 00:00:00
3775,336,43,0.0,15,0,1980-08-10 00:00:00
3776,336,3,23.0,4,2,1980-08-10 00:00:00
3777,336,31,6.0,9,0,1980-08-10 00:00:00
3778,336,52,0.0,12,0,1980-08-10 00:00:00
3779,336,26,48.0,2,2,1980-08-10 00:00:00
3780,336,56,0.0,14,0,1980-08-10 00:00:00
3781,336,5,6.0,10,0,1980-08-10 00:00:00
3782,336,55,0.0,13,0,1980-08-10 00:00:00
3783,336,2,67.0,1,4,1980-08-10 00:00:00
3784,336,54,9.0,7,0,1980-08-10 00:00:00
3785,336,20,11.0,5,0,1980-08-10 00:00:00
3786,336,49,4.0,11,0,1980-08-10 00:00:00
3787,336,0,7.0,8,0,1980-08-10 00:00:00
3788,336,24,10.0,6,0,1980-08-10 00:00:00
3789,337,43,0.0,15,0,1980-08-17 00:00:00
3790,337,56,0.0,14,0,1980-08-17 00:00:00
3791,337,3,32.0,4,3,1980-08-17 00:00:00
3792,337,31,7.0,8,0,1980-08-17 00:00:00
3793,337,52,0.0,12,0,1980-08-17 00:00:00
3794,337,20,11.0,5,0,1980-08-17 00:00:00
3795,337,55,0.0,13,0,1980-08-17 00:00:00
3796,337,5,6.0,10,0,1980-08-17 00:00:00
3797,337,49,4.0,11,0,1980-08-17 00:00:00
3798,337,24,10.0,6,0,1980-08-17 00:00:00
3799,337,54,9.0,7,0,1980-08-17 00:00:00
3800,337,33,36.0,3,1,1980-08-17 00:00:00
3801,337,2,77.0,1,4,1980-08-17 00:00:00
3802,337,26,51.0,2,2,1980-08-17 00:00:00
3803,337,0,7.0,9,0,1980-08-17 00:00:00
3804,338,43,0.0,15,0,1980-08-31 00:00:00
3805,338,2,80.0,1,4,1980-08-31 00:00:00
3806,338,56,0.0,14,0,1980-08-31 00:00:00
3807,338,3,38.0,4,3,1980-08-31 00:00:00
3808,338,31,7.0,9,0,1980-08-31 00:00:00
3809,338,20,11.0,6,0,1980-08-31 00:00:00
3810,338,26,55.0,2,2,1980-08-31 00:00:00
3811,338,55,0.0,13,0,1980-08-31 00:00:00
3812,338,52,0.0,12,0,1980-08-31 00:00:00
3813,338,0,8.0,8,0,1980-08-31 00:00:00
3814,338,49,4.0,11,0,1980-08-31 00:00:00
3815,338,24,12.0,5,0,1980-08-31 00:00:00
3816,338,54,9.0,7,0,1980-08-31 00:00:00
3817,338,33,45.0,3,2,1980-08-31 00:00:00
3818,338,5,6.0,10,0,1980-08-31 00:00:00
3819,339,20,11.0,6,0,1980-09-14 00:00:00
3820,339,43,0.0,14,0,1980-09-14 00:00:00
3821,339,56,0.0,15,0,1980-09-14 00:00:00
3822,339,3,38.0,4,3,1980-09-14 00:00:00
3823,339,31,10.0,8,0,1980-09-14 00:00:00
3824,339,52,0.0,12,0,1980-09-14 00:00:00
3825,339,26,56.0,2,2,1980-09-14 00:00:00
3826,339,24,12.0,5,0,1980-09-14 00:00:00
3827,339,5,6.0,10,0,1980-09-14 00:00:00
3828,339,0,8.0,9,0,1980-09-14 00:00:00
3829,339,49,4.0,11,0,1980-09-14 00:00:00
3830,339,2,90.0,1,4,1980-09-14 00:00:00
3831,339,54,11.0,7,0,1980-09-14 00:00:00
3832,339,33,54.0,3,3,1980-09-14 00:00:00
3833,339,55,0.0,13,0,1980-09-14 00:00:00
3834,340,20,11.0,6,0,1980-09-28 00:00:00
3835,340,43,0.0,14,0,1980-09-28 00:00:00
3836,340,56,0.0,15,0,1980-09-28 00:00:00
3837,340,3,38.0,4,3,1980-09-28 00:00:00
3838,340,31,10.0,9,0,1980-09-28 00:00:00
3839,340,52,0.0,12,0,1980-09-28 00:00:00
3840,340,26,60.0,2,2,1980-09-28 00:00:00
3841,340,24,12.0,5,0,1980-09-28 00:00:00
3842,340,5,8.0,10,0,1980-09-28 00:00:00
3843,340,0,11.0,8,0,1980-09-28 00:00:00
3844,340,49,4.0,11,0,1980-09-28 00:00:00
3845,340,54,11.0,7,0,1980-09-28 00:00:00
3846,340,33,55.0,3,3,1980-09-28 00:00:00
3847,340,2,105.0,1,5,1980-09-28 00:00:00
3848,340,55,0.0,13,0,1980-09-28 00:00:00
3849,341,43,0.0,14,0,1980-10-05 00:00:00
3850,341,56,0.0,15,0,1980-10-05 00:00:00
3851,341,3,38.0,4,3,1980-10-05 00:00:00
3852,341,31,14.0,5,0,1980-10-05 00:00:00
3853,341,52,0.0,12,0,1980-10-05 00:00:00
3854,341,20,11.0,7,0,1980-10-05 00:00:00
3855,341,26,66.0,2,2,1980-10-05 00:00:00
3856,341,55,0.0,13,0,1980-10-05 00:00:00
3857,341,0,11.0,9,0,1980-10-05 00:00:00
3858,341,49,4.0,11,0,1980-10-05 00:00:00
3859,341,24,12.0,6,0,1980-10-05 00:00:00
3860,341,54,11.0,8,0,1980-10-05 00:00:00
3861,341,33,55.0,3,3,1980-10-05 00:00:00
3862,341,2,120.0,1,6,1980-10-05 00:00:00
3863,341,5,8.0,10,0,1980-10-05 00:00:00
3864,342,26,0.0,10,0,1981-03-15 00:00:00
3865,342,36,0.0,16,0,1981-03-15 00:00:00
3866,342,0,0.0,15,0,1981-03-15 00:00:00
3867,342,31,0.0,14,0,1981-03-15 00:00:00
3868,342,43,0.0,13,0,1981-03-15 00:00:00
3869,342,20,0.0,12,0,1981-03-15 00:00:00
3870,342,5,0.0,9,0,1981-03-15 00:00:00
3871,342,52,0.0,11,0,1981-03-15 00:00:00
3872,342,3,0.0,7,0,1981-03-15 00:00:00
3873,342,33,4.0,2,0,1981-03-15 00:00:00
3874,342,2,15.0,1,1,1981-03-15 00:00:00
3875,342,49,3.0,3,0,1981-03-15 00:00:00
3876,342,55,0.0,8,0,1981-03-15 00:00:00
3877,342,53,1.0,5,0,1981-03-15 00:00:00
3878,342,54,0.0,6,0,1981-03-15 00:00:00
3879,342,24,2.0,4,0,1981-03-15 00:00:00
3880,343,36,0.0,16,0,1981-03-29 00:00:00
3881,343,0,0.0,12,0,1981-03-29 00:00:00
3882,343,31,2.0,6,0,1981-03-29 00:00:00
3883,343,43,0.0,15,0,1981-03-29 00:00:00
3884,343,20,4.0,3,0,1981-03-29 00:00:00
3885,343,26,1.0,8,0,1981-03-29 00:00:00
3886,343,5,0.0,13,0,1981-03-29 00:00:00
3887,343,52,0.0,14,0,1981-03-29 00:00:00
3888,343,3,0.0,11,0,1981-03-29 00:00:00
3889,343,54,0.0,10,0,1981-03-29 00:00:00
3890,343,53,1.0,9,0,1981-03-29 00:00:00
3891,343,24,2.0,7,0,1981-03-29 00:00:00
3892,343,49,3.0,5,0,1981-03-29 00:00:00
3893,343,33,4.0,2,0,1981-03-29 00:00:00
3894,343,2,30.0,1,2,1981-03-29 00:00:00
3895,343,55,3.0,4,0,1981-03-29 00:00:00
3896,344,26,1.0,9,0,1981-04-12 00:00:00
3897,344,36,0.0,16,0,1981-04-12 00:00:00
3898,344,0,0.0,12,0,1981-04-12 00:00:00
3899,344,43,0.0,15,0,1981-04-12 00:00:00
3900,344,52,0.0,13,0,1981-04-12 00:00:00
3901,344,5,0.0,14,0,1981-04-12 00:00:00
3902,344,31,3.0,7,0,1981-04-12 00:00:00
3903,344,3,6.0,3,0,1981-04-12 00:00:00
3904,344,55,3.0,6,0,1981-04-12 00:00:00
3905,344,2,39.0,1,2,1981-04-12 00:00:00
3906,344,33,13.0,2,1,1981-04-12 00:00:00
3907,344,49,3.0,5,0,1981-04-12 00:00:00
3908,344,20,4.0,4,0,1981-04-12 00:00:00
3909,344,53,1.0,10,0,1981-04-12 00:00:00
3910,344,24,2.0,8,0,1981-04-12 00:00:00
3911,344,54,0.0,11,0,1981-04-12 00:00:00
3912,345,43,0.0,16,0,1981-05-03 00:00:00
3913,345,51,0.0,17,0,1981-05-03 00:00:00
3914,345,36,0.0,15,0,1981-05-03 00:00:00
3915,345,0,1.0,11,0,1981-05-03 00:00:00
3916,345,31,3.0,7,0,1981-05-03 00:00:00
3917,345,20,10.0,3,0,1981-05-03 00:00:00
3918,345,26,1.0,10,0,1981-05-03 00:00:00
3919,345,52,0.0,14,0,1981-05-03 00:00:00
3920,345,55,3.0,6,0,1981-05-03 00:00:00
3921,345,3,6.0,4,0,1981-05-03 00:00:00
3922,345,54,0.0,13,0,1981-05-03 00:00:00
3923,345,53,1.0,12,0,1981-05-03 00:00:00
3924,345,24,2.0,9,0,1981-05-03 00:00:00
3925,345,49,3.0,5,0,1981-05-03 00:00:00
3926,345,33,25.0,2,2,1981-05-03 00:00:00
3927,345,2,43.0,1,2,1981-05-03 00:00:00
3928,345,5,2.0,8,0,1981-05-03 00:00:00
3929,346,36,0.0,16,0,1981-05-17 00:00:00
3930,346,0,1.0,11,0,1981-05-17 00:00:00
3931,346,31,9.0,4,0,1981-05-17 00:00:00
3932,346,43,0.0,15,0,1981-05-17 00:00:00
3933,346,20,10.0,3,0,1981-05-17 00:00:00
3934,346,55,3.0,9,0,1981-05-17 00:00:00
3935,346,26,7.0,5,0,1981-05-17 00:00:00
3936,346,5,5.0,7,0,1981-05-17 00:00:00
3937,346,3,6.0,6,0,1981-05-17 00:00:00
3938,346,54,0.0,13,0,1981-05-17 00:00:00
3939,346,52,0.0,14,0,1981-05-17 00:00:00
3940,346,51,0.0,17,0,1981-05-17 00:00:00
3941,346,24,3.0,10,0,1981-05-17 00:00:00
3942,346,53,1.0,12,0,1981-05-17 00:00:00
3943,346,2,52.0,1,3,1981-05-17 00:00:00
3944,346,33,25.0,2,2,1981-05-17 00:00:00
3945,346,49,3.0,8,0,1981-05-17 00:00:00
3946,347,26,11.0,4,0,1981-05-31 00:00:00
3947,347,51,0.0,17,0,1981-05-31 00:00:00
3948,347,36,0.0,16,0,1981-05-31 00:00:00
3949,347,0,1.0,11,0,1981-05-31 00:00:00
3950,347,31,9.0,6,0,1981-05-31 00:00:00
3951,347,43,0.0,15,0,1981-05-31 00:00:00
3952,347,20,10.0,5,0,1981-05-31 00:00:00
3953,347,52,0.0,14,0,1981-05-31 00:00:00
3954,347,5,17.0,3,1,1981-05-31 00:00:00
3955,347,3,6.0,7,0,1981-05-31 00:00:00
3956,347,54,0.0,13,0,1981-05-31 00:00:00
3957,347,53,1.0,12,0,1981-05-31 00:00:00
3958,347,24,5.0,8,0,1981-05-31 00:00:00
3959,347,49,3.0,10,0,1981-05-31 00:00:00
3960,347,33,25.0,2,2,1981-05-31 00:00:00
3961,347,2,58.0,1,3,1981-05-31 00:00:00
3962,347,55,4.0,9,0,1981-05-31 00:00:00
3963,348,31,12.0,5,0,1981-06-21 00:00:00
3964,348,0,5.0,8,0,1981-06-21 00:00:00
3965,348,36,0.0,16,0,1981-06-21 00:00:00
3966,348,24,5.0,9,0,1981-06-21 00:00:00
3967,348,51,0.0,17,0,1981-06-21 00:00:00
3968,348,49,3.0,11,0,1981-06-21 00:00:00
3969,348,43,0.0,15,0,1981-06-21 00:00:00
3970,348,53,1.0,12,0,1981-06-21 00:00:00
3971,348,20,10.0,6,0,1981-06-21 00:00:00
3972,348,33,25.0,3,2,1981-06-21 00:00:00
3973,348,26,17.0,4,0,1981-06-21 00:00:00
3974,348,5,26.0,2,2,1981-06-21 00:00:00
3975,348,55,4.0,10,0,1981-06-21 00:00:00
3976,348,3,6.0,7,0,1981-06-21 00:00:00
3977,348,54,0.0,13,0,1981-06-21 00:00:00
3978,348,2,61.0,1,3,1981-06-21 00:00:00
3979,348,52,0.0,14,0,1981-06-21 00:00:00
3980,349,5,28.0,3,2,1981-07-05 00:00:00
3981,349,2,61.0,1,3,1981-07-05 00:00:00
3982,349,33,29.0,2,2,1981-07-05 00:00:00
3983,349,49,3.0,11,0,1981-07-05 00:00:00
