id,post_id,user_id,post_history_type_id,user_display_name,content_license,revision_guid,text,comment,creation_date
182207,56273,10060.0,5,,CC BY-SA 3.0,3e747219-1ad9-44c0-9c6f-e2bafd746d21,"I have a question, that is very important for me! :(
It is written in book *Basic Statistics for Business and Economics* for organizing data into a frequency distribution:
step 1: Decide on the number of classes. The goal is to use just enough groupings or classes to reveal the shape of the distribution. Some judgment is needed here. A useful recipe to determine the number of classes (k) is the ""2 to the $k$ rule"". This guide suggests you select the smallest number ($k$) for the number of classes such that $2^k$ is greater than the number of observations ($n$). [$n<=2^k$​]

I want to know, how can I prove this formula?",Capitalize book title.,2013-09-27 12:18:04.597
182220,56273,16043.0,5,,CC BY-SA 3.0,1a14aade-2587-428f-8a0a-c50714a3cd03,"I have a question related to the book *Basic Statistics for Business and Economics* for organizing data into a frequency distribution:
>Step 1: Decide on the number of classes. The goal is to use just enough groupings or classes to reveal the shape of the distribution. Some judgment is needed here. A useful recipe to determine the number of classes ($k$) is the ""2 to the $k$ rule"". This guide suggests you select the smallest number ($k$) for the number of classes such that $2^k$ is greater than the number of observations ($n$): [$n \le 2^k$​]

I want to know, how can I prove this formula?",latex and formatting,2013-09-27 12:51:41.120
182221,56273,,24,,CC BY-SA 3.0,1a14aade-2587-428f-8a0a-c50714a3cd03,,"Proposed by 22311 approved by 686, -1 edit id of 5508",2013-09-27 12:51:41.120
182222,56273,449.0,5,,CC BY-SA 3.0,83a1d797-6620-4831-844b-04ba9bc564f0,"I have a question that is very important to me related to the book *Basic Statistics for Business and Economics* for organizing data into a frequency distribution:
>Step 1: Decide on the number of classes. The goal is to use just enough groupings or classes to reveal the shape of the distribution. Some judgment is needed here. A useful recipe to determine the number of classes ($k$) is the ""2 to the $k$ rule"". This guide suggests you select the smallest number ($k$) for the number of classes such that $2^k$ is greater than the number of observations ($n$): [$n \le 2^k$​]

I want to know, how can I prove this formula?",latex and formatting,2013-09-27 12:51:41.120
182549,56372,21108.0,2,,CC BY-SA 3.0,928b4018-77a8-4e62-b27e-5b398cf42ba5,"I just made an implementation of P(A/B)/P(¬A/B) for a ""people who bought this also bought..."" algorithm.


I'm doing it by 

    P(A/B) = count_users(bought_A_and_B)/count_users(bougth_A)
    P(¬A/B) = count_users(bougth_B_but_not_A)/count_users(did_not_buy_A)

Then dividing the top one by the bottom one I get a score which makes absolute sense, but what kind of correlation am I calculating? What is this method called? Where can I read more about it?",,2013-09-28 23:42:17.863
182550,56372,21108.0,1,,CC BY-SA 3.0,928b4018-77a8-4e62-b27e-5b398cf42ba5,Item correlation for recommender system,,2013-09-28 23:42:17.863
182548,56372,21108.0,3,,CC BY-SA 3.0,928b4018-77a8-4e62-b27e-5b398cf42ba5,<correlation><recommender-system>,,2013-09-28 23:42:17.863
182781,56445,22189.0,3,,CC BY-SA 3.0,cff5421d-f6ce-497f-b7bd-92ac3fe5b2bf,<distributions><experiment-design><wilcoxon>,,2013-09-30 08:12:44.097
182782,56445,22189.0,2,,CC BY-SA 3.0,cff5421d-f6ce-497f-b7bd-92ac3fe5b2bf,"I have following problem: 
Within an independent groups 1-factor design I have two independent groups, with a sample size of 20 each. The data of the treatment group is not normally distributed, whereas the data for the control group is (checked with Shapiro-Wilk Normality Test). Now I want to check if the differences of the means of both groups are significant. 
What is the appropriate test for this? I think it should be the Wilcoxon Rank Sum and Signed Rank Test, but I am not sure...

Could please anybody help me?

Thank you very much in advance.",,2013-09-30 08:12:44.097
182783,56445,22189.0,1,,CC BY-SA 3.0,cff5421d-f6ce-497f-b7bd-92ac3fe5b2bf,"Testing for significance between means, having one normal distributed sample and one non normal distributed",,2013-09-30 08:12:44.097
182822,56445,,5,,CC BY-SA 3.0,c5668d6b-ad14-42cc-a570-ec75a045e1d0,"I have following problem: 

Within an independent groups 1-factor design I have two independent groups, with a sample size of 20 each. The data of the treatment group is not normally distributed, whereas the data for the control group is (checked with Shapiro-Wilk Normality Test). Now I want to check if the differences of the means of both groups are significant. 
What is the appropriate test for this? I think it should be the Wilcoxon Rank Sum and Signed Rank Test, but I am not sure...

Could please anybody help me?
",formatting and remove sign off,2013-09-30 11:14:45.493
182832,56445,,25,,,92218eee-abef-4e0e-a4d7-0b3e3fe1d76e,,http://twitter.com/#!/StackStats/status/384650938159747072,2013-09-30 12:08:24.857
182881,543,,5,,CC BY-SA 3.0,8def996c-7bd9-42fc-8aff-c43f96c20ae0,"As an economist, the analysis of variance (ANOVA) is taught and usually understood in relation to linear regression (e.g. in Arthur Goldberger's *A Course in Econometrics*). Economists/Econometricians typically view ANOVA as uninteresting and prefer to move straight to regression models. From the perspective of linear (or even generalised linear) models, ANOVA assigns coefficients into batches, with each batch corresponding to a ""source of variation"" in ANOVA terminology.

Generally you can replicate the inferences you would obtain from ANOVA using regression but not always OLS regression. Multilevel models are needed for analysing hierarchical data structures such as ""split-plot designs,"" where between-group effects are compared to group-level errors, and within-group effects are compared to data-level errors. [Gelman's paper][1] &#91;1&#93; goes into great detail about this problem and effectively argues that ANOVA is an important statistical tool that should still be taught for it's own sake.

In particular Gelman argues that ANOVA is a way of understanding and structuring multilevel models. Therefore ANOVA is not an alternative to regression but as a tool for summarizing complex high-dimensional inferences and for exploratory data analysis. 

Gelman is a well-respected statistician and some credence should be given to his view. However, almost all of the empirical work that I do would be equally well served by linear regression and so I firmly fall into the camp of viewing it as a little bit pointless. Some disciplines with complex study designs (e.g. psychology) may find ANOVA useful.

&#91;1&#93; Gelman, A. (2005). Analysis of variance: why it is more important than ever (with discussion). *Annals of Statistics* 33, 1–53. [doi:10.1214/009053604000001048][1]

[1]:http://dx.doi.org/10.1214%2F009053604000001048",direct link didn't work; reverting,2013-09-30 15:35:44.163
182882,543,,24,,CC BY-SA 3.0,8def996c-7bd9-42fc-8aff-c43f96c20ae0,,"Proposed by 30872 approved by 5836, 6029 edit id of 5524",2013-09-30 15:35:44.163
183210,56580,20190.0,2,,CC BY-SA 3.0,328921c4-74fc-406e-a600-f30d2a86f8ee,Why log transformation may improve results of svm prediction(regression)? Does svm based on assumption of normal distribution or something else? ,,2013-10-01 18:59:27.453
183208,56580,20190.0,1,,CC BY-SA 3.0,328921c4-74fc-406e-a600-f30d2a86f8ee,SVM and log transformation,,2013-10-01 18:59:27.453
183209,56580,20190.0,3,,CC BY-SA 3.0,328921c4-74fc-406e-a600-f30d2a86f8ee,<regression><svm><prediction>,,2013-10-01 18:59:27.453
183357,56580,20190.0,5,,CC BY-SA 3.0,20ce087a-37e6-42fb-b53c-6f878030e573,"Why log transformation may improve results of svm prediction(regression)? Does svm based on assumption of normal distribution or something else?

update1. I use Radial basis function kernel.",update1,2013-10-02 07:18:28.333
183372,56580,20190.0,5,,CC BY-SA 3.0,5417088c-ac32-4c5d-8504-32b80be14cce,"Why log(natural logarithm) transformation may improve results of svm prediction(**regression**, eps-svm)? Does svm based on assumption of normal distribution or something else?

update1. I use Radial basis function kernel.",added 32 characters in body,2013-10-02 08:21:38.333
183373,56580,20190.0,4,,CC BY-SA 3.0,49eabf32-78ec-4140-94c4-8e463af06d28,Support Vector Machine(SVM) and log transformation,edited title,2013-10-02 08:37:02.353
183375,56580,20470.0,5,,CC BY-SA 3.0,b76257e8-d3ce-464f-970a-b2d80ba51234,"Why may log(natural logarithm) transformation improve results of SVM prediction(**regression**, eps-svm)? Is SVM based on the assumption of normal distribution or something else?

update1. I use Radial basis function kernel.",grammar / typo,2013-10-02 08:49:37.283
183374,56580,,24,,CC BY-SA 3.0,b76257e8-d3ce-464f-970a-b2d80ba51234,,Proposed by 28740 approved by 930 edit id of 5527,2013-10-02 08:49:37.283
183580,56684,,2,Ben,CC BY-SA 3.0,e6d624b4-359d-4fbe-805e-caab3eebd6ac,"I am working with two highly skewed Bernoulli distributions where 96-99+% of the samples are in the ""false"" category, and the rest are in the ""true"" category (sort of speak). I am looking for a two-sided test of difference of proportions between the two samples. I can often achieve 500+ ""trues"" and tens or hundreds of thousands of ""falses"" in a reasonable time but I'm not sure if approximation to the normal distribution can withstand this extreme skewness.

I initially thought I might need something non-parametric, but here, I actually know the distribution.

I have been using a student's t-test, while paying attention to sample size estimation, but past experience has led me to be skeptical of its results. Thanks for your help.",,2013-10-02 21:14:55.710
183579,56684,,3,Ben,CC BY-SA 3.0,e6d624b4-359d-4fbe-805e-caab3eebd6ac,<normal-distribution>,,2013-10-02 21:14:55.710
183578,56684,,1,Ben,CC BY-SA 3.0,e6d624b4-359d-4fbe-805e-caab3eebd6ac,Significance test for highly skewed Bernoulli distribution,,2013-10-02 21:14:55.710
183882,56768,11490.0,3,,CC BY-SA 3.0,b500505a-003b-49b8-ad92-3e6859863a67,<time-series><logistic>,,2013-10-03 21:13:50.837
183883,56768,11490.0,2,,CC BY-SA 3.0,b500505a-003b-49b8-ad92-3e6859863a67,"Suppose we have yearly data representing the market share of three companies,
say A, B and C. In other words, we have observations:

$$
 A_t, \; B_t \;\; \text{and} \;\; C_t \;\; \text{where} \; \; A_t+B_t+C_t = 1  
$$
for $t = 1, \dots,T$.

Suppose that in year $t$ the market share of company A has changed by $\Delta A_t = A_t - A_{t-1}$. Is there any way of estimating how that change can be sub-divided into market share lost to or acquired from companies B and C? My actual problem includes 5 companies, but I guess that the solution shouldn't change too much.  
Thanks!",,2013-10-03 21:13:50.837
183881,56768,11490.0,1,,CC BY-SA 3.0,b500505a-003b-49b8-ad92-3e6859863a67,Estimating hidden transfers of market share,,2013-10-03 21:13:50.837
183925,56780,15280.0,1,,CC BY-SA 3.0,9751f311-a012-4d08-9982-678aaa929071,Problem with proof of Conditional expectation as best predictor,,2013-10-04 00:24:13.043
183923,56780,15280.0,3,,CC BY-SA 3.0,9751f311-a012-4d08-9982-678aaa929071,<mathematical-statistics><conditional-probability><proof><conditional-expectation>,,2013-10-04 00:24:13.043
184930,57053,5237.0,5,,CC BY-SA 3.0,801ef2d3-22c6-4d65-94b9-f6989f650e9e,"How can I describe descriptive statistics for a dummy variable (gender of worker in a shop)? Let's say this is the info that I have: 

    mean :         0.47
    median :       0
    max :          1
    min :          0
    std. dev :     0.4998
    skewness :     0.101
    kurtosis :     1.01
    jarque bera : 85.67
    probability :  0

I know that some of the information is useless since it's a dummy variable. So how do I interpret it in words?",clarified issue in title; added tags; edited for English; formatted,2013-10-08 13:09:13.483
