id,post_id,user_id,content_license,user_display_name,text,creation_date
99668,55182,5045.0,CC BY-SA 3.0,,"Excellent answer. The [Morgan & Winship book](http://books.google.com/books?id=lFTP49c5wJoC&lpg=PP1&pg=PP1#v=onepage&q&f=false) is quite a bit easier than Pearl, with a focus on social science problems.",2013-09-12 16:53:16.847
99762,55150,21630.0,CC BY-SA 3.0,,"@January, I don't know about the converse. Can you please provide a mathematical proof that $Cov(X,Y) = 0$ implies $E(Y|X) = E(Y)$?",2013-09-13 11:10:20.757
99769,55150,11489.0,CC BY-SA 3.0,,"@Christian I think it is straightforward and it feels correct, but I don't have time to work it out right now; do you have a counter-example?",2013-09-13 11:28:23.717
99868,55150,21630.0,CC BY-SA 3.0,,I (confidently) suspect it is not true.,2013-09-14 09:57:43.040
100433,55576,,CC BY-SA 3.0,,This is a cross-post http://stackoverflow.com/questions/18871792/generating-random-data-based-on-partial-correlation Please decide whether it belongs here (as I'd say) or on SO and ask a moderator to migrate or perhaps close it.,2013-09-18 12:40:38.503
100451,55576,668.0,CC BY-SA 3.0,,"Could you please explain precisely what you mean by a ""partial correlation matrix""? Is this a correlation matrix, a correlation matrix with missing entries, or a matrix of partial correlations?",2013-09-18 13:54:16.090
103395,57086,22034.0,CC BY-SA 3.0,,"Good idea @Zach. But unfortunately I'm trying to avoid anything ""monster.""",2013-10-08 18:57:21.623
100478,55576,668.0,CC BY-SA 3.0,,"@Irish Thank you.  Your interpretation might be correct or it might not: it assumes this is a question about time series, even though time series have not been mentioned or tagged. (The value of 168 = 7*24 certainly is suggestive.) I want to hear from the *original poster* concerning his question rather than guesses (no matter how intelligent or well-meaning) from others.",2013-09-18 16:07:36.940
100527,55617,,CC BY-SA 3.0,,You could convert the ranks into preference scores that come from a normal distribution: http://www.ats.ucla.edu/stat/stata/faq/prank.htm,2013-09-18 20:08:59.427
100750,55722,,CC BY-SA 3.0,user25658,What level of text are you looking for?  I think that Degroot book is aimed more at undergraduate students.  A good book for graduate level studies is Statistical Infernece by Casella and Berger.,2013-09-19 22:17:19.853
100776,55722,668.0,CC BY-SA 3.0,,"This definition of ""self sufficient"" is subjective, because your ability to ""understand the book"" depends on your background.",2013-09-20 01:44:27.580
100806,55576,21833.0,CC BY-SA 3.0,,@Momo Apologies for cross posting. Will look into that.,2013-09-20 06:11:44.113
100807,55576,21833.0,CC BY-SA 3.0,,"@whuber What I meant by a partial correlation matrix is a matrix that has partial correlations in it (calculated for any two pairs of entries by partialling out all other pairs. In your words ""a matrix of partial correlations"". Yes, this is regarding time series as you have rightly pointed out. It is on the lines of back calculating a time series (168*12) if I have a pre-defined matrix having partial correlation data.",2013-09-20 06:12:14.773
100821,55722,,CC BY-SA 3.0,,I'm guessing that there is no book that you will find completely satisfactory.,2013-09-20 09:18:09.120
100831,55617,21846.0,CC BY-SA 3.0,,"This seems reasonable to me. However, I am a bit confused by their example. They say that ""The z-scores will be normally distributed with mean equal to zero and a standard deviation of one."" but the inverse normal transformation they apply actually results in scores with a standard deviation of 1.486. Am I missing something or is there an error in the example?",2013-09-20 10:37:47.500
100836,55722,21885.0,CC BY-SA 3.0,,Self sufficient given the knowledge that you have after obtaining a bachelor in mathematics. With regards to the topics Degroot is what I am looking for but I don't like books in which core results (e.g. chi square distribution of the test statistics given the null hypothesis is true for the likelihood ratio test) are not derived. I will have a look at Statistical Inference by Casella and Berger.,2013-09-20 11:25:44.337
100927,55722,10448.0,CC BY-SA 3.0,,[Here](http://bayesianthink.blogspot.com/2012/12/the-best-books-to-learn-probability.html#.Ujzq9BVx05k) is a good list of books for to learn probability and statistics. There may be German versions for these books but I'm not sure. HTH,2013-09-21 00:41:50.377
100935,55722,594.0,CC BY-SA 3.0,,"How can a book on probability and statistics ever be *complete*? Even huge multi-volume tomes (Kendall and Stuart's .. etc's *Advanced theory of Statistics* in its latest incarnations, for example, come to thousands of pages if I recall correctly) aren't remotely complete.",2013-09-21 01:36:14.747
101555,541,,CC BY-SA 3.0,,"Upvoted your comment, but experimentalists are even crazier than I thought if this is syntactic sugar for them! Which version is more intuitive.... ANOVA hypothesis test on $\beta$: is the ratio of explained variance to the unexplained variance sufficiently high? T-test on the $\beta$ term of a regression model: is the effect of $\beta$ sufficiently different from zero? And, with the latter formulation you also get the direction of change. And, if you had to transform the data, you can back-transform the parameter estimate into a physically meaningful quantity. Unlike SS.",2013-09-25 20:44:50.790
101769,56273,503.0,CC BY-SA 3.0,,"Welcome to the site. You can't *prove* this formula. It's a guideline. It can be wrong or right, and whether you need more or less classes than it suggests is (at least in part) a matter of opinion.",2013-09-27 11:57:24.887
101770,56273,22126.0,CC BY-SA 3.0,,so from where comes this formula?,2013-09-27 12:04:05.967
101773,56273,503.0,CC BY-SA 3.0,,"I am not sure where that specific formula comes from, but probably someone who had run a lot of histograms thought that it generally gave good results.",2013-09-27 12:18:28.583
102144,56273,594.0,CC BY-SA 3.0,,see here: http://www.robjhyndman.com/papers/sturges.pdf,2013-09-30 12:52:01.127
102488,56684,,CC BY-SA 3.0,Willemien,"I Don't understand the problem, what do you want to test?",2013-10-02 22:25:12.987
102575,56684,,CC BY-SA 3.0,Ben,"@Willemien I want to test difference of in proportions of the two samples. One sample will be ""true"" 1.21% of the time, and the other will be ""true"" 1.33% of the time, for instance. Is this difference significant? My main problem stems from the heavy skew.",2013-10-03 12:41:03.603
102716,56783,15280.0,CC BY-SA 3.0,,"Thanks for you answer. It helps clarifying my second question. As I tried to convey in the title of the question, my main issue (the first one in the post) was more about the proof mechanism. My main concern is about my understanding of the proof I presented in the question. As I explained, my understanding of the proof leads me to blatantly problematic statement. So I would like to understand were my mistake is as it might reveal some deeper misunderstandings about concepts of expectaction and conditional expectation. Any thoughts about this?",2013-10-04 04:00:08.607
102740,56783,20473.0,CC BY-SA 3.0,,"I added some explanation on the ""add and subtract"" approach to proof.",2013-10-04 10:27:24.233
102789,56783,15280.0,CC BY-SA 3.0,,"Took me some time to understand it, but I finally got my basic mistake : true enough $E \Big[ - 2 \big(Y - h(X) \big) \big(h(X)  - g(X)\big) +   \big(h(X)  - g(X)\big)^2\Big] = 0 $ when $g(X) = h(X)$, but by no means does it imply that $h(X)$ minimizes the expression. There is no reason which the bracketed expression could not be lower than zero. Because of the minus sign in front of $\big(Y - h(X) \big) \big(h(X)  - g(X)\big)$ one could find some $g(X)$ such that $E \Big[ - 2 \big(Y - h(X) \big) \big(h(X)  - g(X)\big) +   \big(h(X)  - g(X)\big)^2\Big] < 0$.",2013-10-04 16:24:22.190
102832,56783,20473.0,CC BY-SA 3.0,,Hmmm... the minus sign in the expression you refer to is a mistake - it should be a plus sign. You could of course then rearrange the terms to obtain again a minus sign... does this hurt the intuition you gained?,2013-10-04 21:03:11.077
102845,56783,15280.0,CC BY-SA 3.0,,"Thanks for keeping up with the question. I edited the initial post to correct for this mistake. Fortunately, I think it does not hurt the gained intuition. Actually it helps me understand yet another mistake : I was assuming that the minus sign was important to guarantee that $0$ was not necessarily the minimum of $E[−2(Y−h(X))(h(X)−g(X))+(h(X)−g(X))^2]$. But I realize this is not just about the sign before the 2. (Hopefully) What I really needed to understand is that, in general (i.e. for arbitrary $h(X)$) $E[2(Y−h(X))(h(X)−g(X))]$ needs not be minimized when $g(X)=h(X)$ (right?).",2013-10-04 23:36:23.880
102846,56783,20473.0,CC BY-SA 3.0,,"Right. Just think of it as any other minimization. Taking the first derivative w.r.t $g$ for this expression you get the necessary condition $-2E(Y-h) = 0$, so it has nothing to do with $g=h$.",2013-10-04 23:53:20.463
102881,56860,20120.0,CC BY-SA 3.0,,How is it justified to call t or F *scores* (rather than e.g. t-*tests*) inferential statistics?,2013-10-05 13:41:54.423
104153,57444,22262.0,CC BY-SA 3.0,,@zkurtz I had this in an old version -- looking for solutions other than logistic regression.,2013-10-14 16:36:57.877
102882,56859,4656.0,CC BY-SA 3.0,,"Descriptive statistics: A coin was tossed ten times and came down heads six times.  Statistical inference: The maximum likelihood estimate of the probability of Heads is $0.6$, or, This information is insufficient to reject the hypothesis that the coin is a fair coin.",2013-10-05 13:44:39.663
102883,56860,155.0,CC BY-SA 3.0,,"@jona The t-score is the ""statistic"" that is used in the t-test, therefore one could describe the t-score as an inferential statistic when used as part of such an inferential process. I guess I have started with the assumption that a statistic is a function of the data. But perhaps you are alluding to the  point  that we often think of inferential statistics as the broader set of techniques used to do inference?",2013-10-05 13:47:04.867
102884,56860,20120.0,CC BY-SA 3.0,,"Let me phrase it differently - isn't a t-statistic a description of a sample, rather than an inferential statement (such as a p-value)?",2013-10-05 13:56:31.233
102885,56860,155.0,CC BY-SA 3.0,,"Well yes, a function of the data is equivalent to a description of a sample. I guess I was thinking that such statistics are used in an inferential process (e.g., researchers relate the t-statistic to a t-distribution to get a p-value and then relate p to alpha to draw an inference). I've often seen textbooks use these examples. But I suppose the p-value and the binary inference itself could be seen as statistics (i.e., functions of the sample data). And the binary inference itself could be seen as most clearly aligned to the inference. Is that what you are getting at?",2013-10-05 14:06:14.737
